Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-12 09:15:00+05:30,6619.10009765625,6619.10009765625,6585.2001953125,6598.9501953125,0,0.0,0.0
2024-08-12 09:16:00+05:30,6596.0498046875,6599.9501953125,6590.64990234375,6592.10009765625,3059,0.0,0.0
2024-08-12 09:17:00+05:30,6594.7998046875,6599.75,6592.10009765625,6596.4501953125,2432,0.0,0.0
2024-08-12 09:18:00+05:30,6596.0,6596.0,6586.7998046875,6588.39990234375,4236,0.0,0.0
2024-08-12 09:19:00+05:30,6588.10009765625,6591.0,6587.2998046875,6591.0,1794,0.0,0.0
2024-08-12 09:20:00+05:30,6589.5,6595.4501953125,6589.5,6593.9501953125,2273,0.0,0.0
2024-08-12 09:21:00+05:30,6595.89990234375,6599.0,6590.0,6595.0,2303,0.0,0.0
2024-08-12 09:22:00+05:30,6595.0,6600.0,6594.2998046875,6600.0,2016,0.0,0.0
2024-08-12 09:23:00+05:30,6598.0,6604.89990234375,6598.0,6599.10009765625,3431,0.0,0.0
2024-08-12 09:24:00+05:30,6597.75,6597.75,6588.2998046875,6588.2998046875,2925,0.0,0.0
2024-08-12 09:25:00+05:30,6591.5,6599.4501953125,6591.5,6597.14990234375,2385,0.0,0.0
2024-08-12 09:26:00+05:30,6599.5498046875,6604.89990234375,6597.7998046875,6599.0498046875,2958,0.0,0.0
2024-08-12 09:27:00+05:30,6598.0,6600.0,6595.89990234375,6599.9501953125,1515,0.0,0.0
2024-08-12 09:28:00+05:30,6598.5,6599.75,6593.4501953125,6595.35009765625,1126,0.0,0.0
2024-08-12 09:29:00+05:30,6595.9501953125,6601.5498046875,6595.0,6595.0,2596,0.0,0.0
2024-08-12 09:30:00+05:30,6593.2001953125,6594.25,6593.0498046875,6594.25,1012,0.0,0.0
2024-08-12 09:31:00+05:30,6595.5,6600.0,6590.10009765625,6597.9501953125,2770,0.0,0.0
2024-08-12 09:32:00+05:30,6595.14990234375,6595.14990234375,6595.14990234375,6595.14990234375,130,0.0,0.0
2024-08-12 09:33:00+05:30,6593.0,6593.0,6589.4501953125,6591.0,4224,0.0,0.0
2024-08-12 09:34:00+05:30,6590.9501953125,6594.75,6590.14990234375,6590.14990234375,814,0.0,0.0
2024-08-12 09:35:00+05:30,6590.2001953125,6593.7998046875,6590.2001953125,6592.10009765625,612,0.0,0.0
2024-08-12 09:36:00+05:30,6590.39990234375,6592.7001953125,6590.2998046875,6590.39990234375,1162,0.0,0.0
2024-08-12 09:37:00+05:30,6590.5,6594.9501953125,6589.0,6589.0498046875,1565,0.0,0.0
2024-08-12 09:38:00+05:30,6588.0,6595.10009765625,6586.0498046875,6591.60009765625,1444,0.0,0.0
2024-08-12 09:39:00+05:30,6594.5,6594.5,6588.14990234375,6588.9501953125,1365,0.0,0.0
2024-08-12 09:40:00+05:30,6591.89990234375,6594.7001953125,6589.25,6590.5498046875,1989,0.0,0.0
2024-08-12 09:41:00+05:30,6591.7998046875,6592.89990234375,6590.10009765625,6592.89990234375,364,0.0,0.0
2024-08-12 09:42:00+05:30,6592.0,6592.89990234375,6592.0,6592.0498046875,556,0.0,0.0
2024-08-12 09:43:00+05:30,6592.0498046875,6593.85009765625,6591.75,6592.0,540,0.0,0.0
2024-08-12 09:44:00+05:30,6592.0498046875,6592.60009765625,6588.4501953125,6588.4501953125,838,0.0,0.0
2024-08-12 09:45:00+05:30,6588.2001953125,6588.2001953125,6585.0498046875,6588.0,1480,0.0,0.0
2024-08-12 09:46:00+05:30,6588.10009765625,6588.10009765625,6583.5,6583.5,1150,0.0,0.0
2024-08-12 09:47:00+05:30,6581.75,6583.9501953125,6580.35009765625,6581.5,2273,0.0,0.0
2024-08-12 09:48:00+05:30,6580.7001953125,6581.5498046875,6576.5498046875,6578.0,1785,0.0,0.0
2024-08-12 09:49:00+05:30,6577.5,6578.5498046875,6576.75,6576.89990234375,1216,0.0,0.0
2024-08-12 09:50:00+05:30,6576.4501953125,6579.5498046875,6573.0,6574.60009765625,2721,0.0,0.0
2024-08-12 09:51:00+05:30,6573.0498046875,6577.10009765625,6573.0498046875,6575.0,1596,0.0,0.0
2024-08-12 09:52:00+05:30,6574.10009765625,6579.0,6573.10009765625,6575.85009765625,1380,0.0,0.0
2024-08-12 09:53:00+05:30,6575.7998046875,6578.60009765625,6566.0,6567.5498046875,9866,0.0,0.0
2024-08-12 09:54:00+05:30,6567.10009765625,6571.89990234375,6567.0498046875,6571.89990234375,1146,0.0,0.0
2024-08-12 09:55:00+05:30,6572.4501953125,6574.9501953125,6570.0498046875,6572.9501953125,956,0.0,0.0
2024-08-12 09:56:00+05:30,6571.4501953125,6572.89990234375,6568.0,6569.89990234375,618,0.0,0.0
2024-08-12 09:57:00+05:30,6568.89990234375,6572.7998046875,6568.7001953125,6572.7998046875,804,0.0,0.0
2024-08-12 09:58:00+05:30,6571.35009765625,6572.2998046875,6570.2998046875,6571.7998046875,398,0.0,0.0
2024-08-12 09:59:00+05:30,6569.2001953125,6572.7998046875,6569.2001953125,6572.5,804,0.0,0.0
2024-08-12 10:00:00+05:30,6572.5,6575.89990234375,6572.5,6573.64990234375,1297,0.0,0.0
2024-08-12 10:01:00+05:30,6572.9501953125,6574.4501953125,6572.0,6572.7001953125,645,0.0,0.0
2024-08-12 10:02:00+05:30,6574.4501953125,6574.4501953125,6568.0,6570.35009765625,4469,0.0,0.0
2024-08-12 10:03:00+05:30,6571.0,6574.2001953125,6568.9501953125,6573.35009765625,1085,0.0,0.0
2024-08-12 10:04:00+05:30,6571.5,6575.0498046875,6571.5,6573.0,1215,0.0,0.0
2024-08-12 10:05:00+05:30,6575.5,6576.39990234375,6573.64990234375,6575.0,1150,0.0,0.0
2024-08-12 10:06:00+05:30,6574.0,6575.35009765625,6572.0498046875,6572.85009765625,1577,0.0,0.0
2024-08-12 10:07:00+05:30,6572.89990234375,6573.0498046875,6568.0,6568.0,3333,0.0,0.0
2024-08-12 10:08:00+05:30,6566.0,6578.14990234375,6566.0,6578.14990234375,1413,0.0,0.0
2024-08-12 10:09:00+05:30,6575.7998046875,6580.0,6575.7998046875,6577.5,486,0.0,0.0
2024-08-12 10:10:00+05:30,6577.9501953125,6578.85009765625,6576.0,6577.14990234375,384,0.0,0.0
2024-08-12 10:11:00+05:30,6576.0498046875,6576.9501953125,6575.0,6575.0,638,0.0,0.0
2024-08-12 10:12:00+05:30,6574.0,6575.9501953125,6572.2998046875,6572.60009765625,541,0.0,0.0
2024-08-12 10:13:00+05:30,6576.89990234375,6583.7998046875,6576.75,6580.10009765625,976,0.0,0.0
