Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-12 09:15:00+05:30,5221.4501953125,5221.4501953125,5192.0,5220.7998046875,0,0.0,0.0
2024-08-12 09:16:00+05:30,5219.9501953125,5219.9501953125,5202.9501953125,5202.9501953125,1377,0.0,0.0
2024-08-12 09:17:00+05:30,5201.0,5225.75,5200.7001953125,5218.9501953125,1153,0.0,0.0
2024-08-12 09:18:00+05:30,5215.35009765625,5218.14990234375,5206.0498046875,5218.14990234375,526,0.0,0.0
2024-08-12 09:19:00+05:30,5215.75,5218.0,5215.75,5218.0,870,0.0,0.0
2024-08-12 09:20:00+05:30,5211.0,5213.0,5208.0,5213.0,978,0.0,0.0
2024-08-12 09:21:00+05:30,5212.0,5217.89990234375,5206.4501953125,5212.35009765625,747,0.0,0.0
2024-08-12 09:22:00+05:30,5214.7998046875,5214.85009765625,5205.4501953125,5208.25,1554,0.0,0.0
2024-08-12 09:23:00+05:30,5206.39990234375,5208.7001953125,5201.4501953125,5207.0,1172,0.0,0.0
2024-08-12 09:24:00+05:30,5206.35009765625,5207.0,5197.5,5199.75,2669,0.0,0.0
2024-08-12 09:25:00+05:30,5202.39990234375,5202.39990234375,5196.0498046875,5200.0498046875,1437,0.0,0.0
2024-08-12 09:26:00+05:30,5200.0498046875,5201.85009765625,5193.39990234375,5199.85009765625,954,0.0,0.0
2024-08-12 09:27:00+05:30,5197.5,5199.7998046875,5188.39990234375,5194.0498046875,6648,0.0,0.0
2024-08-12 09:28:00+05:30,5194.0498046875,5196.5,5185.0,5191.5,5183,0.0,0.0
2024-08-12 09:29:00+05:30,5194.25,5195.39990234375,5186.89990234375,5189.2001953125,1125,0.0,0.0
2024-08-12 09:30:00+05:30,5189.39990234375,5194.7998046875,5185.85009765625,5186.25,4434,0.0,0.0
2024-08-12 09:31:00+05:30,5188.25,5196.0,5186.2001953125,5196.0,11549,0.0,0.0
2024-08-12 09:32:00+05:30,5196.0,5196.0,5196.0,5196.0,123,0.0,0.0
2024-08-12 09:33:00+05:30,5214.60009765625,5218.0,5212.2001953125,5214.4501953125,24712,0.0,0.0
2024-08-12 09:34:00+05:30,5214.60009765625,5214.60009765625,5208.5,5210.0,4261,0.0,0.0
2024-08-12 09:35:00+05:30,5210.0,5214.60009765625,5209.9501953125,5210.64990234375,9827,0.0,0.0
2024-08-12 09:36:00+05:30,5208.75,5215.2001953125,5208.2998046875,5210.0,12133,0.0,0.0
2024-08-12 09:37:00+05:30,5210.0,5210.7001953125,5202.60009765625,5202.60009765625,3986,0.0,0.0
2024-08-12 09:38:00+05:30,5202.5498046875,5209.4501953125,5202.2001953125,5203.0,2077,0.0,0.0
2024-08-12 09:39:00+05:30,5203.0498046875,5212.0498046875,5199.5,5212.0498046875,2487,0.0,0.0
2024-08-12 09:40:00+05:30,5213.9501953125,5218.0,5211.14990234375,5214.9501953125,791,0.0,0.0
2024-08-12 09:41:00+05:30,5215.0,5215.64990234375,5213.35009765625,5214.2998046875,1355,0.0,0.0
2024-08-12 09:42:00+05:30,5215.64990234375,5215.64990234375,5214.35009765625,5214.7998046875,3270,0.0,0.0
2024-08-12 09:43:00+05:30,5212.39990234375,5215.64990234375,5212.39990234375,5215.64990234375,1362,0.0,0.0
2024-08-12 09:44:00+05:30,5215.2998046875,5215.2998046875,5211.7001953125,5211.7001953125,527,0.0,0.0
2024-08-12 09:45:00+05:30,5213.25,5213.9501953125,5211.89990234375,5212.39990234375,223,0.0,0.0
2024-08-12 09:46:00+05:30,5208.35009765625,5209.2998046875,5205.75,5207.2998046875,108,0.0,0.0
2024-08-12 09:47:00+05:30,5207.0,5207.39990234375,5205.0,5205.0,1033,0.0,0.0
