Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-12 09:15:00+05:30,2736.699951171875,2738.5,2730.39990234375,2733.949951171875,0,0.0,0.0
2024-08-12 09:16:00+05:30,2733.550048828125,2733.550048828125,2725.10009765625,2728.800048828125,53653,0.0,0.0
2024-08-12 09:17:00+05:30,2728.800048828125,2734.449951171875,2727.64990234375,2732.85009765625,24150,0.0,0.0
2024-08-12 09:18:00+05:30,2732.39990234375,2734.0,2730.0,2732.39990234375,16385,0.0,0.0
2024-08-12 09:19:00+05:30,2733.39990234375,2735.300048828125,2730.300048828125,2730.35009765625,17304,0.0,0.0
2024-08-12 09:20:00+05:30,2730.300048828125,2733.300048828125,2728.0,2732.89990234375,16430,0.0,0.0
2024-08-12 09:21:00+05:30,2733.39990234375,2736.25,2732.699951171875,2736.0,10652,0.0,0.0
2024-08-12 09:22:00+05:30,2737.14990234375,2737.60009765625,2734.14990234375,2737.10009765625,5372,0.0,0.0
2024-08-12 09:23:00+05:30,2737.5,2739.5,2735.64990234375,2738.800048828125,9550,0.0,0.0
2024-08-12 09:24:00+05:30,2736.14990234375,2738.60009765625,2733.89990234375,2737.5,9794,0.0,0.0
2024-08-12 09:25:00+05:30,2737.5,2738.14990234375,2735.0,2736.75,12876,0.0,0.0
2024-08-12 09:26:00+05:30,2736.75,2737.550048828125,2734.0,2735.5,5828,0.0,0.0
2024-08-12 09:27:00+05:30,2734.75,2736.25,2734.449951171875,2736.050048828125,2729,0.0,0.0
2024-08-12 09:28:00+05:30,2736.0,2736.0,2732.5,2732.5,24074,0.0,0.0
2024-08-12 09:29:00+05:30,2733.5,2735.0,2732.449951171875,2734.949951171875,6199,0.0,0.0
2024-08-12 09:30:00+05:30,2734.050048828125,2738.10009765625,2734.050048828125,2737.949951171875,5752,0.0,0.0
2024-08-12 09:31:00+05:30,2737.949951171875,2739.10009765625,2736.800048828125,2737.949951171875,4731,0.0,0.0
